,age,job,marital,education,credits,balance,housing,loan,contact_type,day,duration,campaign,pdays,previous,poutcome,subscription,month_num
4853,56,admin.,married,secondary,no,382,no,no,cellular,20,275,1,-1,0,2,0,4
4854,56,admin.,married,secondary,no,3784,no,no,unknown,21,672,6,-1,0,2,0,5
4855,56,admin.,married,secondary,no,374,no,no,cellular,20,193,4,-1,0,2,0,8
4856,56,admin.,married,secondary,no,370,no,no,cellular,26,128,12,-1,0,2,0,8
4857,56,admin.,married,secondary,no,360,yes,yes,cellular,24,98,2,-1,0,2,0,7
4858,56,admin.,married,secondary,no,3554,no,no,cellular,3,151,1,-1,0,2,0,6
4859,56,admin.,married,secondary,no,353,yes,no,unknown,5,106,2,-1,0,2,0,5
4860,56,admin.,married,secondary,no,346,yes,yes,unknown,30,46,3,-1,0,2,0,5
4861,56,admin.,married,secondary,no,33,yes,no,cellular,19,97,2,-1,0,2,0,8
4862,56,admin.,married,secondary,no,33,no,yes,cellular,19,111,1,-1,0,2,0,11
4863,56,admin.,married,secondary,no,292,yes,no,unknown,28,228,9,-1,0,2,0,5
4864,56,admin.,married,secondary,no,2796,no,no,telephone,31,39,3,-1,0,2,0,7
4865,56,admin.,married,secondary,no,2256,yes,no,unknown,15,171,2,-1,0,2,0,5
4866,56,admin.,married,secondary,no,2146,no,yes,unknown,9,594,1,-1,0,2,0,6
4867,56,admin.,married,secondary,no,2087,yes,no,unknown,12,146,1,-1,0,2,0,5
4868,56,admin.,married,secondary,no,20,no,no,unknown,3,130,1,-1,0,2,0,7
4869,56,admin.,married,secondary,no,1694,no,no,cellular,21,793,10,-1,0,2,1,8
4870,56,admin.,married,secondary,no,16873,no,no,cellular,7,223,1,-1,0,2,0,10
4871,56,admin.,married,secondary,no,1671,no,no,cellular,28,158,2,-1,0,2,0,5
4872,56,admin.,married,secondary,no,1554,yes,yes,cellular,6,15,6,190,27,3,0,2
4873,56,admin.,married,secondary,no,1504,yes,no,unknown,29,66,2,-1,0,2,0,5
4874,56,admin.,married,secondary,no,150,no,no,cellular,22,105,1,-1,0,2,0,8
4875,56,admin.,married,secondary,no,1290,no,no,unknown,12,243,1,-1,0,2,0,6
4876,56,admin.,married,secondary,no,1270,yes,no,cellular,17,80,2,165,2,3,0,11
4877,56,admin.,married,secondary,no,11,no,no,unknown,13,42,3,-1,0,2,0,5
4878,56,admin.,married,secondary,no,105,no,no,telephone,15,80,2,-1,0,2,0,7
4879,56,admin.,married,secondary,no,0,yes,no,telephone,19,154,2,-1,0,2,0,11
4880,56,admin.,married,primary,no,3562,no,no,cellular,2,229,1,-1,0,2,0,7
4881,56,admin.,married,primary,no,2086,yes,no,cellular,5,159,8,-1,0,2,0,5
4882,56,admin.,married,primary,no,202,yes,no,unknown,9,178,2,-1,0,2,0,5
4883,56,admin.,married,primary,no,0,yes,no,cellular,3,353,2,227,4,0,0,4
4884,56,admin.,divorced,unknown,no,789,yes,no,cellular,8,1022,1,360,2,0,0,5
4885,56,admin.,divorced,unknown,no,4246,yes,no,unknown,6,304,2,-1,0,2,0,5
4886,56,admin.,divorced,secondary,yes,-435,yes,yes,unknown,9,185,2,-1,0,2,0,5
4887,56,admin.,divorced,secondary,no,985,no,yes,cellular,18,150,2,-1,0,2,0,8
4888,56,admin.,divorced,secondary,no,778,yes,no,unknown,6,149,2,-1,0,2,0,5
4889,56,admin.,divorced,secondary,no,3869,no,no,cellular,28,79,1,-1,0,2,0,1
4890,56,admin.,divorced,secondary,no,3337,yes,no,telephone,17,99,3,-1,0,2,0,11
4891,56,admin.,divorced,secondary,no,279,yes,no,cellular,11,288,2,-1,0,2,0,5
4892,56,admin.,divorced,secondary,no,1693,no,no,cellular,26,238,4,442,4,0,1,10
4893,56,admin.,divorced,secondary,no,1026,yes,no,cellular,28,173,2,-1,0,2,0,7
4894,56,admin.,divorced,secondary,no,0,no,no,cellular,18,100,1,154,2,0,0,11
4895,56,admin.,divorced,secondary,no,-429,no,yes,cellular,23,229,4,-1,0,2,0,7
4896,56,admin.,divorced,secondary,no,-429,no,yes,cellular,19,120,2,119,4,0,0,11
4897,56,admin.,divorced,primary,no,207,yes,no,unknown,3,88,4,-1,0,2,0,6
4898,56,admin.,divorced,primary,no,179,yes,no,unknown,12,306,2,-1,0,2,0,5
4899,56,admin.,divorced,primary,no,0,no,yes,cellular,10,542,1,-1,0,2,0,7
4900,55,unknown,married,unknown,no,666,no,no,unknown,15,73,5,-1,0,2,0,5
4901,55,unknown,married,tertiary,no,3567,no,no,cellular,30,85,1,-1,0,2,0,4
4902,55,unknown,married,tertiary,no,0,no,no,unknown,5,38,1,-1,0,2,0,6
4903,55,unknown,married,tertiary,no,0,no,no,unknown,16,409,3,-1,0,2,0,5
4904,55,unknown,married,secondary,yes,-208,yes,no,unknown,3,148,2,-1,0,2,0,6
4905,55,unknown,married,secondary,no,2206,no,no,cellular,12,265,1,91,5,1,1,8
4906,55,unknown,married,secondary,no,1785,no,no,cellular,11,339,3,-1,0,2,0,8
4907,55,unknown,married,secondary,no,1157,no,no,cellular,12,289,1,412,2,0,0,7
4908,55,unknown,married,primary,no,2074,no,no,unknown,20,19,4,-1,0,2,0,6
4909,55,unknown,married,primary,no,159,no,no,unknown,4,15,1,-1,0,2,0,9
4910,55,unemployed,single,tertiary,no,1513,yes,no,unknown,8,60,1,-1,0,2,0,5
4911,55,unemployed,single,primary,no,5,yes,no,unknown,30,63,2,-1,0,2,0,5
4912,55,unemployed,single,primary,no,274,no,no,cellular,9,7,5,-1,0,2,0,2
4913,55,unemployed,single,primary,no,10183,no,no,unknown,19,106,1,-1,0,2,0,6
4914,55,unemployed,married,tertiary,no,5345,no,no,unknown,6,278,1,-1,0,2,0,5
4915,55,unemployed,married,tertiary,no,4809,yes,no,cellular,21,223,2,186,3,3,0,11
4916,55,unemployed,married,tertiary,no,457,yes,no,unknown,5,61,3,-1,0,2,0,6
4917,55,unemployed,married,tertiary,no,383,no,no,unknown,6,343,3,-1,0,2,0,5
4918,55,unemployed,married,secondary,yes,1108,yes,yes,unknown,2,75,4,-1,0,2,0,6
4919,55,unemployed,married,secondary,no,549,no,no,cellular,18,43,5,-1,0,2,0,8
4920,55,unemployed,married,secondary,no,512,no,no,cellular,28,70,1,-1,0,2,0,1
4921,55,unemployed,married,secondary,no,4733,yes,no,cellular,19,70,1,174,2,3,0,11
4922,55,unemployed,married,secondary,no,4372,yes,no,cellular,30,122,2,-1,0,2,0,7
4923,55,unemployed,married,secondary,no,3982,no,no,cellular,30,89,1,-1,0,2,0,1
4924,55,unemployed,married,secondary,no,377,no,no,cellular,8,403,1,183,1,1,0,10
4925,55,unemployed,married,secondary,no,2489,no,no,cellular,30,207,1,-1,0,2,0,7
4926,55,unemployed,married,secondary,no,1436,yes,no,cellular,4,969,2,-1,0,2,0,2
4927,55,unemployed,married,secondary,no,1339,no,no,cellular,2,299,2,-1,0,2,0,2
4928,55,unemployed,married,secondary,no,12,no,no,cellular,8,167,1,-1,0,2,0,4
4929,55,unemployed,married,secondary,no,1161,yes,no,cellular,28,134,2,-1,0,2,0,1
4930,55,unemployed,married,secondary,no,-246,no,yes,cellular,8,305,2,-1,0,2,0,7
4931,55,unemployed,married,primary,no,8585,no,no,telephone,28,201,2,-1,0,2,0,1
4932,55,unemployed,married,primary,no,1221,no,yes,cellular,8,108,1,-1,0,2,0,7
4933,55,unemployed,married,primary,no,1212,no,no,cellular,31,178,1,-1,0,2,0,5
4934,55,unemployed,married,primary,no,1212,no,no,cellular,31,241,1,92,1,0,0,8
4935,55,unemployed,divorced,secondary,no,79,yes,no,cellular,17,418,2,-1,0,2,0,7
4936,55,unemployed,divorced,secondary,no,387,yes,no,unknown,6,918,1,-1,0,2,1,5
4937,55,unemployed,divorced,secondary,no,309,no,no,cellular,21,467,2,184,1,1,1,10
4938,55,unemployed,divorced,secondary,no,309,no,no,cellular,20,167,1,181,3,1,1,4
4939,55,unemployed,divorced,secondary,no,283,yes,yes,unknown,14,220,2,-1,0,2,0,5
4940,55,unemployed,divorced,primary,no,-53,no,no,telephone,3,225,4,6,3,3,0,2
4941,55,technician,single,unknown,no,776,no,no,unknown,9,67,1,-1,0,2,0,6
4942,55,technician,single,tertiary,no,92,yes,no,unknown,7,118,3,-1,0,2,0,5
4943,55,technician,single,tertiary,no,-703,yes,no,cellular,8,123,3,-1,0,2,0,5
4944,55,technician,single,tertiary,no,-528,no,no,cellular,28,246,2,-1,0,2,0,7
4945,55,technician,single,secondary,no,99,yes,no,cellular,12,300,1,370,3,0,0,5
4946,55,technician,single,secondary,no,3339,yes,no,unknown,2,63,1,-1,0,2,0,6
4947,55,technician,single,secondary,no,2043,yes,no,cellular,18,655,1,-1,0,2,0,11
4948,55,technician,single,secondary,no,149,yes,no,cellular,11,103,15,-1,0,2,0,8
4949,55,technician,single,secondary,no,1199,no,yes,telephone,4,159,10,-1,0,2,0,5
4950,55,technician,single,secondary,no,1199,no,yes,telephone,11,91,1,99,10,0,0,8
4951,55,technician,single,secondary,no,11,no,no,unknown,20,14,2,-1,0,2,0,6
4952,55,technician,married,unknown,no,851,yes,no,cellular,30,138,1,270,2,0,0,1
4953,55,technician,married,unknown,no,84,yes,no,unknown,8,166,1,-1,0,2,0,5
4954,55,technician,married,unknown,no,574,yes,no,cellular,29,243,2,-1,0,2,0,1
4955,55,technician,married,unknown,no,4746,yes,no,unknown,23,288,3,-1,0,2,0,5
4956,55,technician,married,unknown,no,4746,yes,no,cellular,21,237,2,182,3,0,0,11
4957,55,technician,married,unknown,no,240,yes,no,cellular,2,108,3,277,1,1,1,8
4958,55,technician,married,unknown,no,1393,yes,yes,telephone,21,55,5,-1,0,2,0,11
4959,55,technician,married,unknown,no,1192,yes,no,unknown,13,481,1,-1,0,2,0,5
4960,55,technician,married,unknown,no,0,no,no,unknown,16,153,1,-1,0,2,0,6
4961,55,technician,married,tertiary,no,874,yes,no,unknown,15,314,11,-1,0,2,0,5
4962,55,technician,married,tertiary,no,804,no,no,cellular,31,245,5,-1,0,2,0,7
4963,55,technician,married,tertiary,no,647,yes,no,cellular,21,150,4,-1,0,2,0,7
4964,55,technician,married,tertiary,no,639,yes,no,telephone,13,992,5,370,3,3,0,5
4965,55,technician,married,tertiary,no,440,no,no,unknown,23,556,1,-1,0,2,0,5
4966,55,technician,married,tertiary,no,4359,no,no,unknown,16,394,2,-1,0,2,0,6
4967,55,technician,married,tertiary,no,255,no,no,cellular,22,114,1,-1,0,2,0,7
4968,55,technician,married,tertiary,no,2512,yes,no,unknown,17,166,1,-1,0,2,0,6
4969,55,technician,married,tertiary,no,199,no,no,cellular,11,151,1,-1,0,2,0,8
4970,55,technician,married,tertiary,no,169,no,yes,cellular,5,618,2,-1,0,2,1,8
4971,55,technician,married,tertiary,no,1354,no,no,cellular,21,545,4,-1,0,2,0,8
4972,55,technician,married,tertiary,no,1320,no,no,cellular,28,340,1,91,2,1,1,7
4973,55,technician,married,tertiary,no,1320,no,no,cellular,28,387,2,-1,0,2,1,4
4974,55,technician,married,tertiary,no,1181,no,no,cellular,21,42,1,-1,0,2,0,11
4975,55,technician,married,tertiary,no,11,no,no,cellular,21,588,2,-1,0,2,0,8
4976,55,technician,married,tertiary,no,1097,yes,no,cellular,7,191,4,-1,0,2,0,8
4977,55,technician,married,tertiary,no,0,no,no,cellular,17,501,1,-1,0,2,0,11
4978,55,technician,married,tertiary,no,-466,yes,no,cellular,15,901,1,-1,0,2,1,5
4979,55,technician,married,secondary,yes,-308,no,no,cellular,2,781,1,-1,0,2,1,2
4980,55,technician,married,secondary,no,978,yes,no,unknown,19,259,1,-1,0,2,0,5
4981,55,technician,married,secondary,no,9774,yes,no,cellular,20,227,1,-1,0,2,0,11
4982,55,technician,married,secondary,no,956,yes,yes,cellular,5,116,4,-1,0,2,0,2
4983,55,technician,married,secondary,no,955,yes,no,cellular,29,104,1,-1,0,2,0,1
4984,55,technician,married,secondary,no,891,no,no,unknown,19,268,1,-1,0,2,0,6
4985,55,technician,married,secondary,no,77,yes,no,unknown,23,364,2,-1,0,2,0,6
4986,55,technician,married,secondary,no,756,no,no,cellular,11,210,3,-1,0,2,0,8
4987,55,technician,married,secondary,no,741,yes,no,unknown,15,973,2,-1,0,2,0,5
4988,55,technician,married,secondary,no,726,yes,no,unknown,16,271,1,-1,0,2,0,5
4989,55,technician,married,secondary,no,6958,yes,yes,unknown,13,178,2,-1,0,2,0,5
4990,55,technician,married,secondary,no,6958,yes,yes,cellular,21,325,5,192,2,0,0,11
4991,55,technician,married,secondary,no,6043,no,no,cellular,19,427,3,-1,0,2,0,11
4992,55,technician,married,secondary,no,570,no,no,cellular,27,94,6,-1,0,2,0,8
4993,55,technician,married,secondary,no,57,yes,no,unknown,12,331,12,-1,0,2,0,6
4994,55,technician,married,secondary,no,55,no,yes,cellular,28,19,17,-1,0,2,0,8
4995,55,technician,married,secondary,no,517,yes,yes,unknown,19,61,4,-1,0,2,0,5
4996,55,technician,married,secondary,no,517,yes,yes,cellular,6,47,3,263,4,0,0,2
4997,55,technician,married,secondary,no,511,yes,no,cellular,1,108,1,94,2,3,0,6
4998,55,technician,married,secondary,no,477,no,no,cellular,8,138,1,-1,0,2,0,7
4999,55,technician,married,secondary,no,462,no,no,cellular,11,116,2,-1,0,2,0,8
5000,55,technician,married,secondary,no,445,no,no,cellular,4,99,2,-1,0,2,0,8
5001,55,technician,married,secondary,no,3899,yes,no,telephone,28,596,4,-1,0,2,1,7
5002,55,technician,married,secondary,no,361,yes,yes,cellular,20,292,2,-1,0,2,0,11
5003,55,technician,married,secondary,no,3207,no,no,cellular,28,158,2,153,12,0,0,1
5004,55,technician,married,secondary,no,3207,no,no,cellular,28,85,12,-1,0,2,0,8
5005,55,technician,married,secondary,no,312,no,no,cellular,6,13,8,9,3,3,0,2
5006,55,technician,married,secondary,no,303,no,yes,cellular,13,261,2,-1,0,2,0,8
5007,55,technician,married,secondary,no,2760,yes,no,unknown,30,267,14,-1,0,2,0,5
5008,55,technician,married,secondary,no,276,yes,no,unknown,12,486,1,-1,0,2,0,5
5009,55,technician,married,secondary,no,273,yes,no,cellular,29,84,3,183,3,0,0,1
5010,55,technician,married,secondary,no,264,yes,yes,cellular,31,1150,5,-1,0,2,1,7
5011,55,technician,married,secondary,no,2437,no,no,cellular,4,138,1,-1,0,2,0,8
5012,55,technician,married,secondary,no,2313,yes,no,unknown,9,551,2,-1,0,2,0,5
5013,55,technician,married,secondary,no,2055,yes,no,unknown,16,1023,4,-1,0,2,0,5
5014,55,technician,married,secondary,no,2014,yes,yes,unknown,15,253,2,-1,0,2,0,5
5015,55,technician,married,secondary,no,199,no,no,cellular,13,15,17,-1,0,2,0,8
5016,55,technician,married,secondary,no,1938,no,yes,cellular,18,193,1,386,3,1,1,8
5017,55,technician,married,secondary,no,1816,no,no,cellular,5,197,1,-1,0,2,0,8
5018,55,technician,married,secondary,no,176,yes,no,cellular,28,106,2,-1,0,2,0,7
5019,55,technician,married,secondary,no,150,yes,yes,unknown,27,285,1,-1,0,2,0,5
5020,55,technician,married,secondary,no,1205,yes,no,unknown,5,158,2,-1,0,2,0,5
5021,55,technician,married,secondary,no,10185,no,no,cellular,11,248,1,180,4,1,0,8
5022,55,technician,married,secondary,no,1004,yes,yes,unknown,27,224,1,-1,0,2,0,5
5023,55,technician,married,secondary,no,0,yes,yes,unknown,20,124,1,-1,0,2,0,6
5024,55,technician,married,secondary,no,0,yes,yes,cellular,27,88,1,-1,0,2,0,10
5025,55,technician,married,secondary,no,0,yes,yes,cellular,2,116,1,-1,0,2,1,3
5026,55,technician,married,secondary,no,0,yes,yes,cellular,1,106,1,91,1,1,0,6
5027,55,technician,married,secondary,no,0,yes,no,unknown,30,119,2,-1,0,2,0,5
5028,55,technician,married,secondary,no,0,yes,no,unknown,16,248,3,-1,0,2,0,5
5029,55,technician,married,secondary,no,0,no,no,unknown,6,160,3,-1,0,2,0,5
5030,55,technician,married,secondary,no,0,no,no,cellular,29,316,2,-1,0,2,0,7
5031,55,technician,married,secondary,no,0,no,no,cellular,27,506,2,-1,0,2,0,7
5032,55,technician,married,secondary,no,0,no,no,cellular,19,336,1,-1,0,2,0,11
5033,55,technician,married,secondary,no,-14,yes,no,cellular,12,82,4,-1,0,2,0,5
5034,55,technician,married,primary,no,938,no,yes,cellular,19,742,1,-1,0,2,0,11
5035,55,technician,married,primary,no,818,yes,no,cellular,4,185,2,247,3,3,0,2
5036,55,technician,married,primary,no,284,no,no,cellular,22,70,9,-1,0,2,0,7
5037,55,technician,married,primary,no,202,no,yes,unknown,19,60,1,-1,0,2,0,6
5038,55,technician,married,primary,no,1498,no,yes,unknown,17,345,2,-1,0,2,0,6
5039,55,technician,divorced,tertiary,no,56,no,no,cellular,27,94,6,-1,0,2,0,8
5040,55,technician,divorced,tertiary,no,525,yes,no,cellular,15,28,8,366,4,3,0,5
5041,55,technician,divorced,tertiary,no,2848,yes,yes,cellular,11,121,2,-1,0,2,0,7
5042,55,technician,divorced,tertiary,no,264,yes,no,unknown,30,34,2,-1,0,2,0,5
5043,55,technician,divorced,tertiary,no,2298,yes,no,cellular,29,66,1,-1,0,2,0,7
5044,55,technician,divorced,tertiary,no,1402,no,no,cellular,19,187,4,-1,0,2,0,8
5045,55,technician,divorced,tertiary,no,0,yes,no,unknown,30,234,1,-1,0,2,0,5
5046,55,technician,divorced,tertiary,no,0,no,no,cellular,18,237,1,-1,0,2,1,8
5047,55,technician,divorced,tertiary,no,0,no,no,cellular,17,134,2,91,1,1,1,11
5048,55,technician,divorced,secondary,yes,4,no,no,cellular,28,1048,1,-1,0,2,1,1
5049,55,technician,divorced,secondary,yes,284,yes,no,cellular,7,78,2,-1,0,2,0,8
5050,55,technician,divorced,secondary,no,929,no,yes,telephone,28,80,3,-1,0,2,0,9
5051,55,technician,divorced,secondary,no,852,no,no,cellular,20,83,6,-1,0,2,0,8
5052,55,technician,divorced,secondary,no,689,yes,no,cellular,6,174,4,-1,0,2,0,8
5053,55,technician,divorced,secondary,no,61,yes,yes,cellular,25,113,3,-1,0,2,0,8
5054,55,technician,divorced,secondary,no,35,yes,no,cellular,20,126,4,-1,0,2,0,8
5055,55,technician,divorced,secondary,no,3450,no,no,cellular,11,110,1,-1,0,2,0,8
5056,55,technician,divorced,secondary,no,3450,no,no,cellular,10,169,1,183,1,0,1,2
5057,55,technician,divorced,secondary,no,2730,no,no,cellular,4,430,2,-1,0,2,0,8
5058,55,technician,divorced,secondary,no,225,no,yes,cellular,14,116,2,-1,0,2,0,7
5059,55,technician,divorced,secondary,no,217,yes,yes,cellular,26,176,1,-1,0,2,0,5
5060,55,technician,divorced,secondary,no,184,no,no,unknown,13,18,1,-1,0,2,0,5
5061,55,technician,divorced,secondary,no,0,yes,no,unknown,20,365,4,-1,0,2,0,5
5062,55,technician,divorced,secondary,no,0,no,no,unknown,5,160,1,-1,0,2,0,5
5063,55,services,single,secondary,no,987,no,no,cellular,18,63,4,-1,0,2,0,8
5064,55,services,single,secondary,no,1539,no,no,unknown,20,65,2,-1,0,2,0,6
5065,55,services,single,secondary,no,1126,yes,no,telephone,14,166,1,-1,0,2,0,5
5066,55,services,single,secondary,no,-40,yes,no,unknown,12,178,2,-1,0,2,0,5
5067,55,services,married,unknown,no,715,yes,no,telephone,30,90,2,-1,0,2,0,7
5068,55,services,married,unknown,no,2944,no,no,cellular,27,672,6,-1,0,2,1,8
5069,55,services,married,unknown,no,1210,yes,no,unknown,30,868,1,-1,0,2,0,5
5070,55,services,married,unknown,no,-45,yes,no,unknown,16,764,7,-1,0,2,0,5
5071,55,services,married,tertiary,no,64,yes,yes,cellular,14,151,6,-1,0,2,0,8
5072,55,services,married,tertiary,no,606,no,yes,cellular,18,114,2,-1,0,2,0,11
5073,55,services,married,tertiary,no,2877,no,no,cellular,9,305,1,91,2,3,0,8
5074,55,services,married,secondary,no,96,no,no,telephone,30,340,2,-1,0,2,0,7
5075,55,services,married,secondary,no,953,yes,yes,cellular,6,125,3,-1,0,2,0,8
5076,55,services,married,secondary,no,879,no,no,cellular,28,183,8,-1,0,2,0,8
5077,55,services,married,secondary,no,841,yes,no,cellular,15,140,9,372,4,0,0,5
5078,55,services,married,secondary,no,761,yes,no,telephone,11,28,1,-1,0,2,0,5
5079,55,services,married,secondary,no,76,no,no,cellular,5,356,1,-1,0,2,0,8
5080,55,services,married,secondary,no,752,no,no,unknown,17,204,2,-1,0,2,0,6
5081,55,services,married,secondary,no,697,yes,no,unknown,15,206,1,-1,0,2,0,5
5082,55,services,married,secondary,no,642,yes,no,cellular,11,232,2,-1,0,2,0,7
5083,55,services,married,secondary,no,617,yes,no,cellular,20,529,3,-1,0,2,0,4
5084,55,services,married,secondary,no,560,yes,no,unknown,9,91,3,-1,0,2,0,5
5085,55,services,married,secondary,no,557,no,no,unknown,19,58,1,-1,0,2,0,6
5086,55,services,married,secondary,no,529,yes,no,cellular,29,137,2,-1,0,2,0,7
5087,55,services,married,secondary,no,477,no,no,unknown,19,170,1,-1,0,2,0,6
5088,55,services,married,secondary,no,4263,no,no,cellular,14,93,2,-1,0,2,0,8
5089,55,services,married,secondary,no,408,yes,no,cellular,29,314,2,-1,0,2,0,7
5090,55,services,married,secondary,no,3546,yes,yes,cellular,31,268,2,-1,0,2,0,7
5091,55,services,married,secondary,no,3546,yes,yes,cellular,18,588,1,110,2,0,0,11
5092,55,services,married,secondary,no,2990,yes,no,cellular,17,83,1,-1,0,2,0,4
5093,55,services,married,secondary,no,283,yes,no,unknown,19,156,1,-1,0,2,0,5
5094,55,services,married,secondary,no,2476,yes,no,unknown,5,579,1,-1,0,2,1,5
5095,55,services,married,secondary,no,244,yes,no,cellular,8,171,1,-1,0,2,0,5
5096,55,services,married,secondary,no,224,no,no,cellular,7,180,3,-1,0,2,0,8
5097,55,services,married,secondary,no,2120,no,no,cellular,11,236,3,-1,0,2,0,8
5098,55,services,married,secondary,no,1989,no,no,cellular,28,139,2,-1,0,2,0,4
5099,55,services,married,secondary,no,186,yes,yes,unknown,9,241,1,-1,0,2,0,5
5100,55,services,married,secondary,no,1695,yes,no,unknown,3,69,2,-1,0,2,0,6
5101,55,services,married,secondary,no,151,yes,no,unknown,15,88,2,-1,0,2,0,5
5102,55,services,married,secondary,no,1150,no,yes,cellular,23,218,3,-1,0,2,0,7
5103,55,services,married,secondary,no,0,no,no,cellular,8,106,1,-1,0,2,0,7
5104,55,services,married,secondary,no,0,no,no,cellular,7,110,1,-1,0,2,0,5
5105,55,services,married,secondary,no,0,no,no,cellular,22,102,1,106,1,0,0,10
5106,55,services,married,secondary,no,-626,yes,yes,cellular,5,369,2,278,5,0,0,5
5107,55,services,married,secondary,no,-31,no,yes,cellular,13,81,2,-1,0,2,0,8
5108,55,services,married,primary,no,269,no,no,cellular,25,89,4,-1,0,2,0,8
5109,55,services,married,primary,no,255,yes,no,unknown,6,285,1,-1,0,2,0,5
5110,55,services,married,primary,no,-747,yes,no,cellular,15,265,7,-1,0,2,0,5
5111,55,services,divorced,tertiary,no,1983,yes,no,telephone,19,123,1,-1,0,2,0,11
5112,55,services,divorced,secondary,yes,1,yes,no,unknown,5,208,1,-1,0,2,0,5
5113,55,services,divorced,secondary,yes,-404,yes,no,cellular,22,502,3,-1,0,2,0,7
5114,55,services,divorced,secondary,no,935,no,no,cellular,14,65,2,-1,0,2,0,7
5115,55,services,divorced,secondary,no,91,no,no,unknown,5,349,1,-1,0,2,0,5
5116,55,services,divorced,secondary,no,72,yes,yes,unknown,15,384,4,-1,0,2,0,5
5117,55,services,divorced,secondary,no,379,no,no,cellular,27,275,3,219,2,3,0,5
5118,55,services,divorced,secondary,no,322,yes,no,cellular,28,342,1,-1,0,2,0,1
5119,55,services,divorced,secondary,no,218,yes,no,unknown,29,200,2,-1,0,2,0,5
5120,55,services,divorced,secondary,no,2166,yes,no,unknown,28,23,17,-1,0,2,0,5
5121,55,services,divorced,secondary,no,1817,no,no,cellular,30,404,4,-1,0,2,0,7
5122,55,services,divorced,secondary,no,1735,no,no,unknown,20,375,2,-1,0,2,0,6
5123,55,services,divorced,secondary,no,141,yes,no,unknown,6,262,2,-1,0,2,0,5
5124,55,services,divorced,secondary,no,0,no,no,cellular,27,262,6,193,4,1,1,9
5125,55,services,divorced,secondary,no,-555,yes,no,cellular,31,81,3,-1,0,2,0,7
5126,55,services,divorced,primary,no,96,yes,yes,unknown,5,311,2,-1,0,2,0,5
5127,55,services,divorced,primary,no,653,no,no,unknown,6,800,1,-1,0,2,0,6
